brake,hand_brake,throttle,steer,distance,action
0.0,False,1.0,0.0,14.3807745,1.0
0.0,False,1.0,0.0,90.82537079,2.0
0.0,False,1.0,0.0,90.82537079,2.0
0.0,False,1.0,0.0,17.14766312,2.0
0.0,False,1.0,0.0,17.14766312,2.0
0.0,False,1.0,0.0,48.27620316,2.0
0.0,False,1.0,0.0,48.27620316,2.0
0.0,False,1.0,0.0,16.91288185,1.0
0.0,False,1.0,0.0,16.91288185,1.0
0.0,False,1.0,0.0,12.2562685,1.0
0.0,False,1.0,0.0,12.2562685,1.0
0.0,False,1.0,0.0,16.73304558,1.0
0.0,False,1.0,0.0,16.73304558,1.0
0.0,False,1.0,0.0,20.07675743,2.0
0.0,False,1.0,0.0,20.07675743,2.0
0.0,False,1.0,0.0,45.16846466,2.0
0.0,False,1.0,0.0,45.16846466,2.0
0.0,False,1.0,0.0,99.16243744,2.0
0.0,False,1.0,0.0,99.16243744,2.0
0.0,False,1.0,0.0,11.79693413,1.0
0.0,False,1.0,0.0,11.79693413,1.0
0.0,False,1.0,0.0,11.71582031,1.0
0.0,False,1.0,0.0,11.71582031,1.0
0.0,False,1.0,0.0,11.61078739,1.0
0.0,False,1.0,0.0,11.61078739,1.0
0.0,False,1.0,0.0,2.153846979,1.0
0.0,False,1.0,0.0,2.153846979,1.0
0.0,False,1.0,0.0,16.120742800000002,1.0
0.0,False,1.0,0.0,16.120742800000002,1.0
0.0,False,1.0,0.0,11.352108,1.0
0.0,False,1.0,0.0,11.352108,1.0
0.0,False,1.0,0.0,2.133603334,1.0
0.0,False,1.0,0.0,2.133603334,1.0
0.0,False,1.0,0.0,97.27000427,2.0
0.0,False,1.0,0.0,97.27000427,2.0
0.0,False,1.0,0.0,11.08736897,1.0
0.0,False,1.0,0.0,11.08736897,1.0
0.0,False,1.0,0.0,29.19311523,2.0
0.0,False,1.0,0.0,29.19311523,2.0
0.0,False,1.0,0.0,95.52080536,2.0
0.0,False,1.0,0.0,95.52080536,2.0
0.0,False,1.0,0.0,82.70507813,2.0
0.0,False,1.0,0.0,82.70507813,2.0
0.0,False,1.0,0.0,10.85737038,1.0
0.0,False,1.0,0.0,10.85737038,1.0
0.0,False,1.0,0.0,2.153909445,1.0
0.0,False,1.0,0.0,2.153909445,1.0
0.0,False,1.0,0.0,2.153798103,1.0
0.0,False,1.0,0.0,2.153798103,1.0
0.0,False,1.0,0.0,89.52910614,2.0
0.0,False,1.0,0.0,89.52910614,2.0
0.0,False,1.0,0.0,95.21648407,2.0
0.0,False,1.0,0.0,95.21648407,2.0
0.0,False,1.0,0.0,10.94735527,1.0
0.0,False,1.0,0.0,10.94735527,1.0
0.0,False,1.0,0.0,10.96407127,1.0
0.0,False,1.0,0.0,10.96407127,1.0
0.0,False,1.0,0.0,10.97830009,1.0
0.0,False,1.0,0.0,10.97830009,1.0
0.0,False,1.0,0.0,87.19563293,2.0
0.0,False,1.0,0.0,87.19563293,2.0
0.0,False,1.0,0.0,86.69975281,2.0
0.0,False,1.0,0.0,86.69975281,2.0
0.0,False,1.0,0.0,86.29455566,2.0
0.0,False,1.0,0.0,86.29455566,2.0
0.0,False,1.0,0.0,2.134061575,1.0
0.0,False,1.0,0.0,2.134061575,1.0
0.0,False,1.0,0.0,16.83611107,1.0
0.0,False,1.0,0.0,16.83611107,1.0
0.0,False,1.0,0.0,10.98557854,1.0
0.0,False,1.0,0.0,10.98557854,1.0
0.0,False,1.0,0.0,2.1338756080000003,1.0
0.0,False,1.0,0.0,2.1338756080000003,1.0
0.0,False,1.0,0.0,84.21504974,2.0
0.0,False,1.0,0.0,84.21504974,2.0
0.0,False,1.0,0.0,10.98976803,1.0
0.0,False,1.0,0.0,10.98976803,1.0
0.0,False,1.0,0.0,13.78935528,1.0
0.0,False,1.0,0.0,13.78935528,1.0
0.0,False,1.0,0.0,73.8045578,2.0
0.0,False,1.0,0.0,73.8045578,2.0
0.0,False,1.0,0.0,82.11566925,2.0
0.0,False,1.0,0.0,82.11566925,2.0
0.0,False,1.0,0.0,79.09749603,2.0
0.0,False,1.0,0.0,79.09749603,2.0
0.0,False,1.0,0.0,10.98017311,1.0
0.0,False,1.0,0.0,10.98017311,1.0
0.0,False,1.0,0.0,72.80039978,2.0
0.0,False,1.0,0.0,72.80039978,2.0
0.0,False,1.0,0.0,2.13427186,1.0
0.0,False,1.0,0.0,2.13427186,1.0
0.0,False,1.0,0.0,29.84679413,2.0
0.0,False,1.0,0.0,29.84679413,2.0
0.0,False,1.0,0.0,79.66996765,2.0
0.0,False,1.0,0.0,79.66996765,2.0
0.0,False,0.0,0.0,10.95063305,1.0
0.0,False,0.0,0.0,10.95063305,1.0
0.0,False,0.0,0.0,10.95063305,1.0
0.0,False,0.0,0.0,10.95063305,1.0
0.200000003,False,0.0,0.0,2.134383202,1.0
0.400000006,False,0.0,0.0,2.134383202,1.0
0.600000024,False,0.0,0.0,81.96955872,2.0
0.800000012,False,0.0,0.0,81.96955872,2.0
1.0,False,0.0,0.0,77.49973297,2.0
1.0,False,0.0,0.0,77.49973297,2.0
1.0,False,0.0,0.0,75.36705017,2.0
1.0,False,0.0,0.0,75.36705017,2.0
1.0,False,0.0,0.0,2.2008171080000003,1.0
1.0,False,0.0,0.0,2.2008171080000003,1.0
0.0,False,0.0,0.0,12.60870457,1.0
0.0,False,0.0,0.0,12.60870457,1.0
0.0,False,0.0,0.0,0.085236818,1.0
0.0,False,0.0,0.0,0.085236818,1.0
0.0,False,0.0,0.0,0.309527487,1.0
0.0,False,0.0,0.0,0.309527487,1.0
0.0,False,0.0,0.0,0.545525134,1.0
0.0,False,0.01,0.0,0.545525134,1.0
0.0,False,0.02,0.0,0.731829464,1.0
0.0,False,0.029999999,0.0,0.731829464,1.0
0.0,False,0.039999999,0.0,1.0151767729999999,1.0
0.0,False,0.050000000999999995,0.0,1.0151767729999999,1.0
0.0,False,0.060000002000000004,0.0,1.2299190759999998,1.0
0.0,False,0.07,-0.10000000099999999,1.2299190759999998,0.0
0.0,False,0.079999998,-0.10000000099999999,1.514094234,0.0
0.0,False,0.089999996,-0.10000000099999999,1.514094234,0.0
0.0,False,0.09999999400000001,-0.10000000099999999,10.8676157,0.0
0.0,False,0.10999999199999999,-0.10000000099999999,10.8676157,0.0
0.0,False,0.11999999,-0.10000000099999999,10.8676157,0.0
0.0,False,0.129999995,-0.200000003,10.8676157,0.0
0.0,False,0.14000000099999999,-0.200000003,77.94813538,2.0
0.0,False,0.150000006,-0.200000003,77.94813538,2.0
0.0,False,0.160000011,-0.200000003,2.299102545,0.0
0.0,False,0.170000017,-0.200000003,2.299102545,0.0
0.0,False,0.18000002199999998,-0.200000003,2.6914184089999997,0.0
0.0,False,0.190000027,-0.300000012,2.6914184089999997,0.0
0.0,False,0.200000033,-0.300000012,2.882936716,0.0
0.0,False,0.210000038,-0.300000012,2.882936716,0.0
0.0,False,0.22000004399999998,-0.300000012,10.32421875,0.0
0.0,False,0.23000004899999998,-0.300000012,10.32421875,0.0
0.0,False,0.240000054,-0.400000006,74.52523041,2.0
0.0,False,0.25000006,-0.400000006,74.52523041,2.0
0.0,False,0.26000005,-0.400000006,15.84148502,0.0
0.0,False,0.270000041,-0.400000006,15.84148502,0.0
0.0,False,0.28000003100000004,-0.400000006,80.91777039,2.0
0.0,False,0.290000021,0.0,80.91777039,2.0
0.0,False,0.300000012,0.0,11.15912914,1.0
0.0,False,0.310000002,0.0,11.15912914,1.0
0.0,False,0.319999993,0.0,12.09791374,1.0
0.0,False,0.329999983,0.0,12.09791374,1.0
0.0,False,0.339999974,0.0,80.85068512,2.0
0.0,False,0.349999964,0.0,80.85068512,2.0
0.0,False,0.359999955,0.0,64.78948975,2.0
0.0,False,0.369999945,0.10000000099999999,64.78948975,2.0
0.0,False,0.37999993600000004,0.10000000099999999,74.24179840000001,2.0
0.0,False,0.389999926,0.10000000099999999,74.24179840000001,2.0
0.0,False,0.39999991700000004,0.10000000099999999,80.13354492,2.0
0.0,False,0.40999990700000005,0.10000000099999999,80.13354492,2.0
0.0,False,0.419999897,0.10000000099999999,22.9562149,2.0
0.0,False,0.429999888,0.10000000099999999,22.9562149,2.0
0.0,False,0.43999987799999996,0.200000003,22.9562149,2.0
0.0,False,0.449999869,0.200000003,22.9562149,2.0
0.0,False,0.459999859,0.200000003,23.89311218,2.0
0.0,False,0.46999985,0.0,23.89311218,2.0
0.0,False,0.47999984,0.0,12.48015118,1.0
0.0,False,0.489999831,0.0,12.48015118,1.0
0.0,False,0.499999821,0.0,12.84606457,1.0
0.0,False,0.509999812,0.0,12.84606457,1.0
0.0,False,0.5199998020000001,0.0,12.81897926,1.0
0.0,False,0.529999793,0.0,12.81897926,1.0
0.0,False,0.539999783,0.0,13.09710312,1.0
0.0,False,0.549999774,0.0,13.09710312,1.0
0.0,False,0.559999764,-0.10000000099999999,7.05086422,0.0
0.0,False,0.569999754,-0.10000000099999999,7.05086422,0.0
0.0,False,0.579999745,-0.10000000099999999,21.42764854,2.0
0.0,False,0.589999735,-0.10000000099999999,21.42764854,2.0
0.0,False,0.5999997260000001,-0.10000000099999999,13.80856705,0.0
0.0,False,0.609999716,-0.10000000099999999,13.80856705,0.0
0.0,False,0.6199997070000001,-0.200000003,80.6000061,2.0
0.0,False,0.629999697,-0.200000003,80.6000061,2.0
0.0,False,0.639999688,-0.200000003,92.34289551,2.0
0.0,False,0.649999678,-0.200000003,92.34289551,2.0
0.0,False,0.659999669,-0.200000003,72.46288299999999,2.0
0.0,False,0.669999659,-0.200000003,72.46288299999999,2.0
0.0,False,0.67999965,-0.300000012,15.74549484,0.0
0.0,False,0.68999964,-0.300000012,15.74549484,0.0
0.0,False,0.69999963,-0.300000012,14.0099144,0.0
0.0,False,0.7099996209999999,-0.300000012,14.0099144,0.0
0.0,False,0.719999611,-0.300000012,15.12106037,0.0
0.0,False,0.729999602,-0.400000006,15.12106037,0.0
0.0,False,0.739999592,-0.400000006,68.74099731,2.0
0.0,False,0.749999583,-0.400000006,68.74099731,2.0
0.0,False,0.759999573,-0.400000006,14.67155647,0.0
0.0,False,0.769999564,-0.400000006,14.67155647,0.0
0.0,False,0.7799995540000001,0.0,70.6860733,2.0
0.0,False,0.789999545,0.0,70.6860733,2.0
0.0,False,0.799999535,0.0,16.22717285,1.0
0.0,False,0.8099995259999999,0.0,16.22717285,1.0
0.0,False,0.819999516,0.0,75.19304657,2.0
0.0,False,0.8299995059999999,0.0,75.19304657,2.0
0.0,False,0.839999497,0.0,79.67360687,2.0
0.0,False,0.849999487,0.0,79.67360687,2.0
0.0,False,0.859999478,0.0,20.6832962,2.0
0.0,False,0.8699994679999999,0.0,20.6832962,2.0
0.0,False,0.8799994590000001,0.0,67.84700012,2.0
0.0,False,0.889999449,0.0,67.84700012,2.0
0.0,False,0.89999944,0.0,15.60817242,1.0
0.0,False,0.90999943,0.0,15.60817242,1.0
0.0,False,0.919999421,0.0,69.0802002,2.0
0.0,False,0.9299994109999999,0.0,69.0802002,2.0
0.0,False,0.939999402,0.0,14.96759033,1.0
0.0,False,0.949999392,0.10000000099999999,14.96759033,1.0
0.0,False,0.959999382,0.10000000099999999,70.26502991,2.0
0.0,False,0.9699993729999999,0.10000000099999999,70.26502991,2.0
0.0,False,0.979999363,0.10000000099999999,74.70614624,2.0
0.0,False,0.989999354,0.0,74.70614624,2.0
0.0,False,0.999999344,0.0,9.258955956,1.0
0.0,False,1.0,0.0,9.258955956,1.0
0.0,False,1.0,0.0,20.07662773,2.0
0.0,False,1.0,0.0,20.07662773,2.0
0.0,False,1.0,0.0,65.62836456,2.0
0.0,False,1.0,0.0,65.62836456,2.0
0.0,False,1.0,0.0,63.508564,2.0
0.0,False,1.0,0.0,63.508564,2.0
0.0,False,1.0,0.0,13.32252026,1.0
0.0,False,1.0,0.0,13.32252026,1.0
0.0,False,1.0,0.0,62.69137955,2.0
0.0,False,1.0,0.0,62.69137955,2.0
0.0,False,1.0,0.0,18.675457,2.0
0.0,False,1.0,0.0,18.675457,2.0
0.0,False,1.0,0.0,62.15163422,2.0
0.0,False,1.0,0.0,62.15163422,2.0
0.0,False,1.0,0.0,12.34185123,1.0
0.0,False,1.0,0.0,12.34185123,1.0
0.0,False,1.0,0.0,6.082331181,1.0
0.0,False,1.0,0.0,6.082331181,1.0
0.0,False,1.0,0.0,11.82375908,1.0
0.0,False,1.0,0.0,11.82375908,1.0
0.0,False,1.0,0.0,17.18307495,2.0
0.0,False,1.0,0.0,17.18307495,2.0
0.0,False,1.0,0.0,12.543136599999999,1.0
0.0,False,1.0,0.0,12.543136599999999,1.0
0.0,False,1.0,0.0,10.53207874,1.0
0.0,False,1.0,0.0,10.53207874,1.0
0.0,False,1.0,0.0,11.73933887,1.0
0.0,False,1.0,0.0,11.73933887,1.0
0.0,False,1.0,0.0,9.794132233,1.0
0.0,False,1.0,0.0,9.794132233,1.0
0.0,False,1.0,0.0,44.25519562,2.0
0.0,False,1.0,-0.10000000099999999,44.25519562,2.0
0.0,False,1.0,-0.10000000099999999,8.632352829,0.0
0.0,False,1.0,-0.10000000099999999,8.632352829,0.0
0.0,False,1.0,-0.10000000099999999,8.006703377000001,0.0
0.0,False,1.0,0.0,8.006703377000001,1.0
0.0,False,1.0,0.0,7.682579041,1.0
0.0,False,0.0,0.0,7.682579041,1.0
0.0,False,0.0,0.0,98.82475281,2.0
0.0,False,0.0,0.0,98.82475281,2.0
0.0,False,0.0,0.10000000099999999,5.694670200000001,1.0
0.0,False,0.0,0.10000000099999999,5.694670200000001,1.0
0.0,False,0.0,0.10000000099999999,5.095446587,1.0
0.0,False,0.0,0.10000000099999999,5.095446587,1.0
0.0,False,0.0,0.10000000099999999,4.347637177,1.0
0.0,False,0.0,0.200000003,4.347637177,1.0
0.0,False,0.0,0.200000003,3.424822807,1.0
0.0,True,0.0,0.200000003,3.424822807,1.0
0.0,True,0.0,0.200000003,2.841120243,1.0
0.0,True,0.0,0.200000003,2.841120243,1.0
0.0,True,0.0,0.300000012,3.357387543,1.0
0.0,True,0.0,0.300000012,3.357387543,1.0
0.0,True,0.0,0.300000012,49.26783752,2.0
0.0,True,0.0,0.300000012,49.26783752,2.0
0.0,True,0.0,0.300000012,3.390762568,1.0
0.0,True,0.0,0.400000006,3.390762568,1.0
0.0,True,0.0,0.400000006,91.77524567,2.0
0.0,True,0.0,0.400000006,91.77524567,2.0
0.0,True,0.01,0.400000006,99.35376740000001,2.0
0.0,True,0.02,0.400000006,99.35376740000001,2.0
0.0,True,0.029999999,0.5,40.08112335,2.0
0.0,False,0.039999999,0.5,40.08112335,2.0
0.0,False,0.050000000999999995,0.5,31.35289955,2.0
0.0,False,0.060000002000000004,0.5,31.35289955,2.0
0.0,False,0.07,0.5,36.43809891,2.0
0.0,False,0.079999998,0.0,36.43809891,2.0
0.0,False,0.089999996,0.0,60.22574234,2.0
0.0,False,0.09999999400000001,0.0,60.22574234,2.0
0.0,False,0.10999999199999999,0.0,46.91396332,2.0
0.0,False,0.11999999,0.0,46.91396332,2.0
0.0,False,0.129999995,0.0,81.18154144,2.0
0.0,False,0.14000000099999999,0.0,81.18154144,2.0
0.0,False,0.150000006,0.0,80.40528107,2.0
0.0,False,0.160000011,0.10000000099999999,80.40528107,2.0
0.0,False,0.170000017,0.10000000099999999,65.1087265,2.0
0.0,False,0.18000002199999998,0.10000000099999999,65.1087265,2.0
0.0,False,0.190000027,0.10000000099999999,50.50080109,2.0
0.0,False,0.200000033,0.10000000099999999,50.50080109,2.0
0.0,False,0.210000038,0.200000003,42.75305176,2.0
0.0,False,0.22000004399999998,0.200000003,42.75305176,2.0
0.0,False,0.23000004899999998,0.200000003,60.56373978,2.0
0.0,False,0.240000054,0.200000003,60.56373978,2.0
0.0,False,0.25000006,0.200000003,59.102626799999996,2.0
0.0,False,0.26000005,0.200000003,59.102626799999996,2.0
0.0,False,0.270000041,0.300000012,81.37654877,2.0
0.0,False,0.28000003100000004,0.300000012,81.37654877,2.0
0.0,False,0.290000021,0.300000012,67.40314484,2.0
0.0,False,0.300000012,0.300000012,67.40314484,2.0
0.0,False,0.310000002,0.400000006,48.77952957,2.0
0.0,False,0.319999993,0.400000006,48.77952957,2.0
0.0,False,0.329999983,0.400000006,41.85002518,2.0
0.0,False,0.339999974,0.400000006,41.85002518,2.0
0.0,False,0.349999964,0.400000006,82.74442291,2.0
0.0,False,0.359999955,0.5,82.74442291,2.0
0.0,False,0.369999945,0.5,30.77935028,2.0
0.0,False,0.37999993600000004,0.5,30.77935028,2.0
0.0,False,0.389999926,0.5,98.25449371,2.0
0.0,False,0.39999991700000004,0.5,98.25449371,2.0
0.0,False,0.40999990700000005,0.600000024,4.816184044,1.0
0.0,False,0.419999897,0.0,4.816184044,1.0
0.0,False,0.429999888,0.0,4.498193264,1.0
0.0,False,0.43999987799999996,0.0,4.498193264,1.0
0.0,False,0.449999869,0.0,4.195815563,1.0
0.0,False,0.459999859,0.0,4.195815563,1.0
0.0,False,0.46999985,0.0,3.954685688,1.0
0.0,False,0.47999984,0.0,3.954685688,1.0
0.0,False,0.489999831,-0.10000000099999999,3.562546968,0.0
0.0,False,0.499999821,-0.10000000099999999,3.562546968,0.0
0.0,False,0.509999812,-0.10000000099999999,3.433303833,0.0
0.0,False,0.5199998020000001,-0.10000000099999999,3.433303833,0.0
0.0,False,0.529999793,-0.10000000099999999,3.0644459719999997,0.0
0.0,False,0.539999783,-0.200000003,3.0644459719999997,0.0
0.0,False,0.549999774,-0.200000003,2.7534575460000004,0.0
0.0,False,0.559999764,-0.200000003,2.7534575460000004,0.0
0.0,False,0.569999754,-0.200000003,79.72589874,2.0
0.0,False,0.579999745,-0.200000003,79.72589874,2.0
0.0,False,0.589999735,0.0,2.141101122,1.0
0.0,False,0.5999997260000001,0.0,2.141101122,1.0
0.0,False,0.609999716,0.0,1.9033935069999999,1.0
0.0,False,0.6199997070000001,0.0,1.9033935069999999,1.0
0.0,False,0.629999697,0.0,63.75172043,2.0
0.0,False,0.639999688,0.0,63.75172043,2.0
0.0,False,0.649999678,-0.10000000099999999,9.563844681,0.0
0.0,False,0.659999669,-0.10000000099999999,9.563844681,0.0
0.0,False,0.669999659,-0.10000000099999999,73.11643219,2.0
0.0,False,0.67999965,-0.10000000099999999,73.11643219,2.0
0.0,False,0.68999964,-0.10000000099999999,9.025415421,0.0
0.0,False,0.69999963,-0.200000003,9.025415421,0.0
0.0,False,0.7099996209999999,-0.200000003,94.55571747,2.0
0.0,False,0.719999611,-0.200000003,94.55571747,2.0
0.0,False,0.729999602,-0.200000003,7.0557188989999995,0.0
0.0,False,0.739999592,-0.300000012,7.0557188989999995,0.0
0.0,False,0.749999583,-0.300000012,6.739228249,0.0
0.0,False,0.759999573,-0.300000012,6.739228249,0.0
0.0,False,0.769999564,0.0,6.3693156239999995,1.0
0.0,False,0.7799995540000001,0.0,6.3693156239999995,1.0
0.0,False,0.789999545,0.0,5.840228558,1.0
0.0,False,0.799999535,0.0,5.840228558,1.0
0.0,False,0.8099995259999999,0.0,93.9438858,2.0
0.0,False,0.819999516,0.0,93.9438858,2.0
0.0,False,0.8299995059999999,0.0,74.66651917,2.0
0.0,False,0.839999497,0.0,74.66651917,2.0
0.0,False,0.849999487,0.0,4.165131569,1.0
0.0,False,0.859999478,0.0,4.165131569,1.0
0.0,False,0.8699994679999999,0.0,97.56026459,2.0
0.0,False,0.8799994590000001,0.0,97.56026459,2.0
0.0,False,0.889999449,0.0,97.03079224,2.0
0.0,False,0.89999944,0.0,97.03079224,2.0
0.0,False,0.90999943,-0.10000000099999999,81.47094727,2.0
0.0,False,0.919999421,-0.10000000099999999,81.47094727,2.0
0.0,False,0.9299994109999999,-0.10000000099999999,42.65276337,2.0
0.0,False,0.939999402,-0.10000000099999999,42.65276337,2.0
0.0,False,0.949999392,-0.200000003,53.861736300000004,2.0
0.0,False,0.959999382,-0.200000003,53.861736300000004,2.0
0.0,False,0.9699993729999999,-0.200000003,99.68125916,2.0
0.0,False,0.979999363,-0.200000003,99.68125916,2.0
0.0,False,0.989999354,0.0,93.02306366,2.0
0.0,False,0.999999344,0.0,93.02306366,2.0
0.0,False,1.0,0.0,84.13537598,2.0
0.0,False,1.0,0.10000000099999999,84.13537598,2.0
0.0,False,1.0,0.10000000099999999,60.46865463,2.0
0.0,False,0.0,0.10000000099999999,60.46865463,2.0
0.0,False,0.0,0.10000000099999999,71.84307861,2.0
0.0,False,0.0,0.200000003,71.84307861,2.0
0.0,False,0.0,0.200000003,70.20088959,2.0
0.0,False,0.0,0.200000003,70.20088959,2.0
0.0,False,0.0,0.200000003,90.41262817,2.0
0.0,False,0.0,0.200000003,90.41262817,2.0
0.0,False,0.0,0.300000012,69.12351227,2.0
0.0,False,0.0,0.300000012,69.12351227,2.0
0.0,False,0.0,0.300000012,87.95309448,2.0
0.0,True,0.0,0.300000012,87.95309448,2.0
0.0,True,0.0,0.300000012,89.12298584,2.0
0.0,True,0.0,0.400000006,89.12298584,2.0
0.0,True,0.0,0.400000006,77.9582901,2.0
0.0,True,0.0,0.400000006,77.9582901,2.0
0.0,True,0.0,0.400000006,33.442405699999995,2.0
0.0,True,0.0,0.400000006,33.442405699999995,2.0
0.0,True,0.0,0.5,95.56442261,2.0
0.0,True,0.01,0.5,95.56442261,2.0
0.0,False,0.02,0.5,43.21198273,2.0
0.0,False,0.029999999,0.5,43.21198273,2.0
0.0,False,0.039999999,0.600000024,56.78658676,2.0
0.0,False,0.050000000999999995,0.600000024,56.78658676,2.0
0.0,False,0.060000002000000004,0.600000024,53.31099319,2.0
0.0,False,0.07,0.600000024,53.31099319,2.0
0.0,False,0.079999998,0.600000024,57.20804214,2.0
0.0,False,0.089999996,0.699999988,57.20804214,2.0
0.0,False,0.09999999400000001,0.699999988,46.89176178,2.0
0.0,False,0.10999999199999999,0.699999988,46.89176178,2.0
0.0,False,0.11999999,0.699999988,35.72141266,2.0
0.0,False,0.129999995,0.699999988,35.72141266,2.0
0.0,False,0.14000000099999999,0.699999988,40.191082,2.0
0.0,False,0.150000006,0.699999988,40.191082,2.0
0.0,False,0.160000011,0.699999988,45.51976395,2.0
0.0,False,0.170000017,0.699999988,45.51976395,2.0
0.0,False,0.18000002199999998,0.699999988,74.51783752,2.0
0.0,False,0.190000027,0.699999988,74.51783752,2.0
0.0,False,0.200000033,0.699999988,70.46149445,2.0
0.0,False,0.210000038,0.699999988,70.46149445,2.0
0.0,False,0.22000004399999998,0.699999988,69.85521698,2.0
0.0,False,0.23000004899999998,0.0,69.85521698,2.0
0.0,False,0.240000054,0.0,39.80429459,2.0
0.0,False,0.25000006,0.0,39.80429459,2.0
0.0,False,0.26000005,0.0,87.46687317,2.0
0.0,False,0.270000041,-0.10000000099999999,87.46687317,2.0
0.0,False,0.28000003100000004,-0.10000000099999999,93.04098511,2.0
0.0,False,0.290000021,-0.10000000099999999,93.04098511,2.0
0.0,False,0.300000012,-0.10000000099999999,86.53115845,2.0
0.0,False,0.310000002,-0.200000003,86.53115845,2.0
0.0,False,0.319999993,-0.200000003,43.94766998,2.0
0.0,False,0.329999983,-0.200000003,43.94766998,2.0
0.0,False,0.339999974,-0.200000003,81.79510498,2.0
0.0,False,0.349999964,-0.200000003,81.79510498,2.0
0.0,False,0.359999955,-0.300000012,81.72115326,2.0
0.0,False,0.369999945,-0.400000006,81.72115326,2.0
0.0,False,0.37999993600000004,-0.400000006,51.04362869,2.0
0.0,False,0.389999926,-0.400000006,51.04362869,2.0
0.0,False,0.39999991700000004,-0.5,65.91463470000001,2.0
0.0,False,0.40999990700000005,0.0,65.91463470000001,2.0
0.0,False,0.419999897,0.0,50.58039856,2.0
0.0,False,0.429999888,0.0,50.58039856,2.0
0.0,False,0.43999987799999996,0.0,29.76128387,2.0
0.0,False,0.449999869,0.0,29.76128387,2.0
0.0,False,0.459999859,0.0,61.43699265,2.0
0.0,False,0.46999985,0.0,61.43699265,2.0
0.0,False,0.47999984,0.0,67.34966278,2.0
0.0,False,0.489999831,0.0,67.34966278,2.0
0.0,False,0.499999821,0.0,69.15912628,2.0
0.0,False,0.509999812,0.0,69.15912628,2.0
0.0,False,0.5199998020000001,0.0,63.99539948,2.0
0.0,False,0.529999793,0.0,63.99539948,2.0
0.0,False,0.539999783,0.0,101.2955246,2.0
0.0,False,0.549999774,0.0,101.2955246,2.0
0.0,False,0.559999764,0.0,38.66164017,2.0
0.0,False,0.569999754,0.10000000099999999,38.66164017,2.0
0.0,False,0.579999745,0.10000000099999999,65.10456085,2.0
0.0,False,0.589999735,0.0,65.10456085,2.0
0.0,False,0.5999997260000001,0.0,59.81458282,2.0
0.0,False,0.609999716,0.0,59.81458282,2.0
0.0,False,0.6199997070000001,0.0,48.98871613,2.0
0.0,False,0.629999697,0.0,48.98871613,2.0
0.0,False,0.639999688,0.0,58.73798370000001,2.0
0.0,False,0.649999678,0.0,58.73798370000001,2.0
0.0,False,0.659999669,0.0,62.77827835,2.0
0.0,False,0.669999659,0.0,62.77827835,2.0
0.0,False,0.67999965,0.0,57.58156204,2.0
0.0,False,0.68999964,0.0,57.58156204,2.0
0.0,False,0.69999963,0.0,57.036518099999995,2.0
0.0,False,0.7099996209999999,0.10000000099999999,57.036518099999995,2.0
0.0,False,0.719999611,0.10000000099999999,62.28931427,2.0
0.0,False,0.729999602,0.10000000099999999,62.28931427,2.0
0.0,False,0.739999592,0.10000000099999999,55.61079788,2.0
